trace_name,trace_start_time,station_network_code,station_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket2$15,:3,:6001",2014-03-15T21:06:37.279900,MQ,GBM,14.799451,-61.159276,800.0,3261.0,,3261,100.0,ZNE,dev,manuel,MQ_GBM_20140315_210709
"bucket1$16,:3,:6001",2014-03-15T21:06:49.990000,MQ,LAM,14.81292,-61.16314,1240.0,2021.0,2109.0,2021,100.0,ZNE,test,manuel,MQ_LAM_20140315_210710
"bucket0$115,:3,:6001",2014-03-15T21:06:44.949900,MQ,BAM,14.8171,-61.1445,670.0,2558.0,,2558,100.0,ZNE,train,manuel,MQ_BAM_20140315_210710
"bucket0$116,:3,:6001",2014-03-15T21:53:23.820000,MQ,LAM,14.81292,-61.16314,1240.0,3788.0,3838.0,3788,100.0,ZNE,train,manuel,MQ_LAM_20140315_215401
"bucket0$117,:3,:6001",2014-03-15T21:53:36.499900,MQ,GBM,14.799451,-61.159276,800.0,2526.0,,2526,100.0,ZNE,train,manuel,MQ_GBM_20140315_215401
"bucket2$16,:3,:6001",2014-03-15T21:53:22.939900,MQ,BAM,14.8171,-61.1445,670.0,4002.0,,4002,100.0,ZNE,dev,manuel,MQ_BAM_20140315_215402
"bucket0$118,:3,:6001",2014-03-15T22:05:51.130000,MQ,LAM,14.81292,-61.16314,1240.0,1644.0,1716.0,1644,100.0,ZNE,train,manuel,MQ_LAM_20140315_220607
"bucket0$119,:3,:6001",2014-03-15T22:05:38.369900,MQ,GBM,14.799451,-61.159276,800.0,2998.0,,2998,100.0,ZNE,train,manuel,MQ_GBM_20140315_220608
"bucket0$120,:3,:6001",2014-03-15T22:05:17.459900,MQ,BAM,14.8171,-61.1445,670.0,5141.0,,5141,100.0,ZNE,train,manuel,MQ_BAM_20140315_220608
"bucket0$121,:3,:6001",2014-03-15T22:39:22.240000,MQ,LAM,14.81292,-61.16314,1240.0,2115.0,2182.0,2115,100.0,ZNE,train,manuel,MQ_LAM_20140315_223943
"bucket0$122,:3,:6001",2014-03-15T22:39:13.129900,MQ,GBM,14.799451,-61.159276,800.0,3057.0,,3057,100.0,ZNE,train,manuel,MQ_GBM_20140315_223943
"bucket0$123,:3,:6001",2014-03-15T22:41:57.570000,MQ,LAM,14.81292,-61.16314,1240.0,5052.0,5130.0,5052,100.0,ZNE,train,manuel,MQ_LAM_20140315_224248
"bucket0$124,:3,:6001",2014-03-15T22:42:41.209900,MQ,BAM,14.8171,-61.1445,670.0,722.0,,722,100.0,ZNE,train,manuel,MQ_BAM_20140315_224248
"bucket0$125,:3,:6001",2014-03-15T22:42:18.059900,MQ,GBM,14.799451,-61.159276,800.0,3043.0,,3043,100.0,ZNE,train,manuel,MQ_GBM_20140315_224248
"bucket0$126,:3,:6001",2014-03-15T22:09:30.400000,MQ,LAM,14.81292,-61.16314,1240.0,4146.0,4865.0,4146,100.0,ZNE,train,manuel,MQ_LAM_20140315_221011
"bucket2$17,:3,:6001",2014-03-15T22:09:52.279900,MQ,GBM,14.799451,-61.159276,800.0,1979.0,2737.0,1979,100.0,ZNE,dev,manuel,MQ_GBM_20140315_221012
"bucket0$127,:3,:6001",2014-03-15T22:09:57.639900,MQ,BAM,14.8171,-61.1445,670.0,1466.0,2183.0,1466,100.0,ZNE,train,manuel,MQ_BAM_20140315_221012
"bucket2$18,:3,:6001",2014-03-15T22:48:00.730000,MQ,LAM,14.81292,-61.16314,1240.0,2380.0,2450.0,2380,100.0,ZNE,dev,manuel,MQ_LAM_20140315_224824
"bucket0$128,:3,:6001",2014-03-15T22:48:17.269900,MQ,BAM,14.8171,-61.1445,670.0,755.0,,755,100.0,ZNE,train,manuel,MQ_BAM_20140315_224824
"bucket0$129,:3,:6001",2014-03-15T22:47:46.199900,MQ,GBM,14.799451,-61.159276,800.0,3886.0,,3886,100.0,ZNE,train,manuel,MQ_GBM_20140315_224825
"bucket0$130,:3,:6001",2014-03-15T22:47:52.600000,MQ,IA2,14.80307,-61.20515,289.0,,3350.0,3350,100.0,ZNE,train,manuel,MQ_IA2_20140315_224826
"bucket2$19,:3,:6001",2014-03-15T22:56:44.349900,MQ,GBM,14.799451,-61.159276,800.0,1880.0,,1880,100.0,ZNE,dev,manuel,MQ_GBM_20140315_225703
"bucket0$131,:3,:6001",2014-03-15T22:56:26.330000,MQ,LAM,14.81292,-61.16314,1240.0,3689.0,3738.0,3689,100.0,ZNE,train,manuel,MQ_LAM_20140315_225703
"bucket0$132,:3,:6001",2014-03-15T22:56:57.309900,MQ,BAM,14.8171,-61.1445,670.0,623.0,,623,100.0,ZNE,train,manuel,MQ_BAM_20140315_225703
"bucket0$133,:3,:6001",2014-03-15T22:56:31.300000,MQ,IA2,14.80307,-61.20515,289.0,3248.0,3342.0,3248,100.0,ZNE,train,manuel,MQ_IA2_20140315_225703
"bucket0$134,:3,:6001",2014-03-15T22:56:35.030000,WI,SAM,14.84108,-61.1638,485.0,,2981.0,2981,100.0,ZNE,train,manuel,WI_SAM_20140315_225704
"bucket0$135,:3,:6001",2014-03-15T23:12:55.700000,MQ,LAM,14.81292,-61.16314,1240.0,5066.0,5113.0,5066,100.0,ZNE,train,manuel,MQ_LAM_20140315_231346
"bucket0$136,:3,:6001",2014-03-15T23:13:15.939900,MQ,GBM,14.799451,-61.159276,800.0,3079.0,,3079,100.0,ZNE,train,manuel,MQ_GBM_20140315_231346
"bucket1$17,:3,:6001",2014-03-15T23:13:05.199900,MQ,BAM,14.8171,-61.1445,670.0,4158.0,,4158,100.0,ZNE,test,manuel,MQ_BAM_20140315_231346
"bucket2$20,:3,:6001",2014-03-15T23:13:52.290000,MQ,LAM,14.81292,-61.16314,1240.0,3843.0,3914.0,3843,100.0,ZNE,dev,manuel,MQ_LAM_20140315_231430
"bucket2$21,:3,:6001",2014-03-15T23:13:50.699900,MQ,BAM,14.8171,-61.1445,670.0,4006.0,,4006,100.0,ZNE,dev,manuel,MQ_BAM_20140315_231430
"bucket0$137,:3,:6001",2014-03-15T23:13:44.779900,MQ,GBM,14.799451,-61.159276,800.0,4611.0,,4611,100.0,ZNE,train,manuel,MQ_GBM_20140315_231430
"bucket1$18,:3,:6001",2014-03-15T23:55:26.960000,MQ,LAM,14.81292,-61.16314,1240.0,873.0,904.0,873,100.0,ZNE,test,manuel,MQ_LAM_20140315_235535
"bucket2$22,:3,:6001",2014-03-15T23:55:25.219900,MQ,GBM,14.799451,-61.159276,800.0,1095.0,,1095,100.0,ZNE,dev,manuel,MQ_GBM_20140315_235536
"bucket2$23,:3,:6001",2014-03-15T23:55:06.269900,MQ,BAM,14.8171,-61.1445,670.0,3040.0,,3040,100.0,ZNE,dev,manuel,MQ_BAM_20140315_235536
"bucket1$19,:3,:6001",2014-03-16T01:03:18.689900,MQ,GBM,14.799451,-61.159276,800.0,5162.0,,5162,100.0,ZNE,test,manuel,MQ_GBM_20140316_010410
"bucket1$20,:3,:6001",2014-03-16T01:03:38.750000,MQ,LAM,14.81292,-61.16314,1240.0,3168.0,3209.0,3168,100.0,ZNE,test,manuel,MQ_LAM_20140316_010410
"bucket0$138,:3,:6001",2014-03-16T01:18:07.359900,MQ,GBM,14.799451,-61.159276,800.0,1453.0,,1453,100.0,ZNE,train,manuel,MQ_GBM_20140316_011821
"bucket1$21,:3,:6001",2014-03-16T01:18:07.900000,MQ,LAM,14.81292,-61.16314,1240.0,1404.0,1460.0,1404,100.0,ZNE,test,manuel,MQ_LAM_20140316_011821
"bucket0$139,:3,:6001",2014-03-16T01:18:17.289900,MQ,BAM,14.8171,-61.1445,670.0,500.0,6497.0,500,100.0,ZNE,train,manuel,MQ_BAM_20140316_011822
"bucket0$140,:3,:6001",2014-03-16T01:17:30.979900,MQ,MLM,14.7846,-61.1786,370.0,5139.0,5144.0,5139,100.0,ZNE,train,manuel,MQ_MLM_20140316_011822
"bucket0$141,:3,:6001",2014-03-16T01:18:04.470000,MQ,IA2,14.80307,-61.20515,289.0,1804.0,1894.0,1804,100.0,ZNE,train,manuel,MQ_IA2_20140316_011822
"bucket1$22,:3,:6001",2014-03-16T01:18:15.029900,MQ,CPM,14.8168,-61.2074,242.0,760.0,,760,100.0,ZNE,test,manuel,MQ_CPM_20140316_011822
"bucket0$142,:3,:6001",2014-03-16T01:17:28.930000,WI,SAM,14.84108,-61.1638,485.0,5402.0,5481.0,5402,100.0,ZNE,train,manuel,WI_SAM_20140316_011822
"bucket1$23,:3,:6001",2014-03-16T01:41:10.190000,MQ,LAM,14.81292,-61.16314,1240.0,5348.0,5400.0,5348,100.0,ZNE,test,manuel,MQ_LAM_20140316_014203
"bucket0$143,:3,:6001",2014-03-16T01:41:36.749900,MQ,GBM,14.799451,-61.159276,800.0,2735.0,,2735,100.0,ZNE,train,manuel,MQ_GBM_20140316_014204
"bucket2$24,:3,:6001",2014-03-16T01:41:23.530000,WI,SAM,14.84108,-61.1638,485.0,4062.0,4156.0,4062,100.0,ZNE,dev,manuel,WI_SAM_20140316_014204
"bucket0$144,:3,:6001",2014-03-16T01:41:42.269900,MQ,MLM,14.7846,-61.1786,370.0,2198.0,,2198,100.0,ZNE,train,manuel,MQ_MLM_20140316_014204
"bucket0$145,:3,:6001",2014-03-16T01:41:20.390000,MQ,IA2,14.80307,-61.20515,289.0,4386.0,4478.0,4386,100.0,ZNE,train,manuel,MQ_IA2_20140316_014204
"bucket1$24,:3,:6001",2014-03-16T01:41:11.469900,MQ,BAM,14.8171,-61.1445,670.0,5324.0,,5324,100.0,ZNE,test,manuel,MQ_BAM_20140316_014204
"bucket0$146,:3,:6001",2014-03-16T02:20:59.330000,MQ,LAM,14.81292,-61.16314,1240.0,818.0,,818,100.0,ZNE,train,manuel,MQ_LAM_20140316_022107
"bucket0$147,:3,:6001",2014-03-16T02:20:23.099900,MQ,BAM,14.8171,-61.1445,670.0,4455.0,,4455,100.0,ZNE,train,manuel,MQ_BAM_20140316_022107
"bucket2$25,:3,:6001",2014-03-16T02:20:49.710000,MQ,IA2,14.80307,-61.20515,289.0,1796.0,1926.0,1796,100.0,ZNE,dev,manuel,MQ_IA2_20140316_022107
"bucket0$148,:3,:6001",2014-03-16T03:05:14.819900,MQ,GBM,14.799451,-61.159276,800.0,1237.0,,1237,100.0,ZNE,train,manuel,MQ_GBM_20140316_030527
"bucket0$149,:3,:6001",2014-03-16T03:04:53.520000,MQ,LAM,14.81292,-61.16314,1240.0,3368.0,3396.0,3368,100.0,ZNE,train,manuel,MQ_LAM_20140316_030527
"bucket0$150,:3,:6001",2014-03-16T03:05:17.779900,MQ,BAM,14.8171,-61.1445,670.0,982.0,,982,100.0,ZNE,train,manuel,MQ_BAM_20140316_030527
"bucket0$151,:3,:6001",2014-03-16T03:04:38.439900,MQ,MLM,14.7846,-61.1786,370.0,4916.0,,4916,100.0,ZNE,train,manuel,MQ_MLM_20140316_030527
"bucket0$152,:3,:6001",2014-03-16T03:04:49.230000,WI,SAM,14.84108,-61.1638,485.0,3858.0,3956.0,3858,100.0,ZNE,train,manuel,WI_SAM_20140316_030527
"bucket1$25,:3,:6001",2014-03-16T03:05:20.660000,MQ,IA2,14.80307,-61.20515,289.0,719.0,815.0,719,100.0,ZNE,test,manuel,MQ_IA2_20140316_030527
"bucket0$153,:3,:6001",2014-03-16T03:04:39.319900,MQ,CPM,14.8168,-61.2074,242.0,4863.0,,4863,100.0,ZNE,train,manuel,MQ_CPM_20140316_030527
"bucket0$154,:3,:6001",2014-03-16T03:18:45.750000,MQ,LAM,14.81292,-61.16314,1240.0,1237.0,1317.0,1237,100.0,ZNE,train,manuel,MQ_LAM_20140316_031858
"bucket0$155,:3,:6001",2014-03-16T03:18:41.709900,MQ,GBM,14.799451,-61.159276,800.0,1683.0,,1683,100.0,ZNE,train,manuel,MQ_GBM_20140316_031858
"bucket0$156,:3,:6001",2014-03-16T03:18:33.750000,MQ,IA2,14.80307,-61.20515,289.0,2497.0,2629.0,2497,100.0,ZNE,train,manuel,MQ_IA2_20140316_031858
"bucket0$157,:3,:6001",2014-03-16T03:18:31.379900,MQ,BAM,14.8171,-61.1445,670.0,2753.0,,2753,100.0,ZNE,train,manuel,MQ_BAM_20140316_031858
"bucket0$158,:3,:6001",2014-03-16T03:18:42.429900,MQ,MLM,14.7846,-61.1786,370.0,1657.0,,1657,100.0,ZNE,train,manuel,MQ_MLM_20140316_031859
"bucket1$26,:3,:6001",2014-03-16T03:18:40.530000,WI,SAM,14.84108,-61.1638,485.0,1878.0,1963.0,1878,100.0,ZNE,test,manuel,WI_SAM_20140316_031859
"bucket2$26,:3,:6001",2014-03-16T03:20:11.059900,MQ,GBM,14.799451,-61.159276,800.0,4499.0,,4499,100.0,ZNE,dev,manuel,MQ_GBM_20140316_032056
"bucket0$159,:3,:6001",2014-03-16T03:20:18.089900,MQ,BAM,14.8171,-61.1445,670.0,3796.0,,3796,100.0,ZNE,train,manuel,MQ_BAM_20140316_032056
"bucket1$27,:3,:6001",2014-03-16T03:20:33.680000,MQ,LAM,14.81292,-61.16314,1240.0,2268.0,,2268,100.0,ZNE,test,manuel,MQ_LAM_20140316_032056
"bucket1$28,:3,:6001",2014-03-16T03:45:14.330000,MQ,LAM,14.81292,-61.16314,1240.0,3079.0,3147.0,3079,100.0,ZNE,test,manuel,MQ_LAM_20140316_034545
"bucket0$160,:3,:6001",2014-03-16T03:45:38.209900,MQ,GBM,14.799451,-61.159276,800.0,726.0,,726,100.0,ZNE,train,manuel,MQ_GBM_20140316_034545
"bucket0$161,:3,:6001",2014-03-16T03:45:09.749900,MQ,BAM,14.8171,-61.1445,670.0,3591.0,,3591,100.0,ZNE,train,manuel,MQ_BAM_20140316_034545
"bucket1$29,:3,:6001",2014-03-16T04:20:20.090000,MQ,LAM,14.81292,-61.16314,1240.0,3140.0,3300.0,3140,100.0,ZNE,test,manuel,MQ_LAM_20140316_042051
"bucket0$162,:3,:6001",2014-03-16T04:20:42.149900,MQ,GBM,14.799451,-61.159276,800.0,1036.0,,1036,100.0,ZNE,train,manuel,MQ_GBM_20140316_042052
"bucket0$163,:3,:6001",2014-03-16T04:20:00.549900,MQ,BAM,14.8171,-61.1445,670.0,5206.0,,5206,100.0,ZNE,train,manuel,MQ_BAM_20140316_042052
"bucket0$164,:3,:6001",2014-03-16T04:28:26.160000,MQ,LAM,14.81292,-61.16314,1240.0,889.0,951.0,889,100.0,ZNE,train,manuel,MQ_LAM_20140316_042835
"bucket0$165,:3,:6001",2014-03-16T04:27:47.789900,MQ,GBM,14.799451,-61.159276,800.0,4753.0,,4753,100.0,ZNE,train,manuel,MQ_GBM_20140316_042835
"bucket0$166,:3,:6001",2014-03-16T04:27:56.400000,MQ,IA2,14.80307,-61.20515,289.0,3909.0,4013.0,3909,100.0,ZNE,train,manuel,MQ_IA2_20140316_042835
"bucket0$167,:3,:6001",2014-03-16T04:27:47.479900,MQ,BAM,14.8171,-61.1445,670.0,4837.0,,4837,100.0,ZNE,train,manuel,MQ_BAM_20140316_042835
"bucket2$27,:3,:6001",2014-03-16T04:27:42.739900,MQ,MLM,14.7846,-61.1786,370.0,5378.0,,5378,100.0,ZNE,dev,manuel,MQ_MLM_20140316_042836
"bucket0$168,:3,:6001",2014-03-16T04:28:44.050000,MQ,LAM,14.81292,-61.16314,1240.0,2347.0,2435.0,2347,100.0,ZNE,train,manuel,MQ_LAM_20140316_042907
"bucket0$169,:3,:6001",2014-03-16T04:28:52.489900,MQ,GBM,14.799451,-61.159276,800.0,1558.0,,1558,100.0,ZNE,train,manuel,MQ_GBM_20140316_042908
"bucket0$170,:3,:6001",2014-03-16T04:28:29.300000,MQ,IA2,14.80307,-61.20515,289.0,3892.0,4043.0,3892,100.0,ZNE,train,manuel,MQ_IA2_20140316_042908
"bucket0$171,:3,:6001",2014-03-16T04:28:15.209900,MQ,BAM,14.8171,-61.1445,670.0,5333.0,,5333,100.0,ZNE,train,manuel,MQ_BAM_20140316_042908
"bucket0$172,:3,:6001",2014-03-16T04:28:17.620000,WI,SAM,14.84108,-61.1638,485.0,5160.0,5217.0,5160,100.0,ZNE,train,manuel,WI_SAM_20140316_042909
"bucket2$28,:3,:6001",2014-03-16T04:58:11.250000,MQ,IA2,14.80307,-61.20515,289.0,2413.0,2566.0,2413,100.0,ZNE,dev,manuel,MQ_IA2_20140316_045835
"bucket0$173,:3,:6001",2014-03-16T04:58:27.099900,MQ,BAM,14.8171,-61.1445,670.0,839.0,,839,100.0,ZNE,train,manuel,MQ_BAM_20140316_045835
"bucket0$174,:3,:6001",2014-03-16T04:57:50.219900,MQ,GBM,14.799451,-61.159276,800.0,4563.0,,4563,100.0,ZNE,train,manuel,MQ_GBM_20140316_045835
"bucket1$30,:3,:6001",2014-03-16T05:03:40.669900,MQ,GBM,14.799451,-61.159276,800.0,1150.0,,1150,100.0,ZNE,test,manuel,MQ_GBM_20140316_050352
"bucket0$175,:3,:6001",2014-03-16T05:03:37.340000,MQ,LAM,14.81292,-61.16314,1240.0,1493.0,1616.0,1493,100.0,ZNE,train,manuel,MQ_LAM_20140316_050352
"bucket0$176,:3,:6001",2014-03-16T05:03:02.749900,MQ,BAM,14.8171,-61.1445,670.0,5000.0,,5000,100.0,ZNE,train,manuel,MQ_BAM_20140316_050352
"bucket0$177,:3,:6001",2014-03-16T05:22:25.929900,MQ,GBM,14.799451,-61.159276,800.0,500.0,,500,100.0,ZNE,train,manuel,MQ_GBM_20140316_052230
"bucket0$178,:3,:6001",2014-03-16T05:22:21.010000,MQ,IA2,14.80307,-61.20515,289.0,1008.0,1181.0,1008,100.0,ZNE,train,manuel,MQ_IA2_20140316_052231
"bucket0$179,:3,:6001",2014-03-16T05:21:39.700000,MQ,LAM,14.81292,-61.16314,1240.0,5168.0,5249.0,5168,100.0,ZNE,train,manuel,MQ_LAM_20140316_052231
"bucket0$180,:3,:6001",2014-03-16T06:17:42.100000,MQ,LAM,14.81292,-61.16314,1240.0,3140.0,3203.0,3140,100.0,ZNE,train,manuel,MQ_LAM_20140316_061813
"bucket0$181,:3,:6001",2014-03-16T06:17:38.329900,MQ,BAM,14.8171,-61.1445,670.0,3521.0,,3521,100.0,ZNE,train,manuel,MQ_BAM_20140316_061813
"bucket2$29,:3,:6001",2014-03-16T06:17:39.699900,MQ,GBM,14.799451,-61.159276,800.0,3434.0,,3434,100.0,ZNE,dev,manuel,MQ_GBM_20140316_061814
"bucket0$182,:3,:6001",2014-03-16T06:18:20.410000,MQ,LAM,14.81292,-61.16314,1240.0,5162.0,5216.0,5162,100.0,ZNE,train,manuel,MQ_LAM_20140316_061912
"bucket0$183,:3,:6001",2014-03-16T06:18:49.349900,MQ,BAM,14.8171,-61.1445,670.0,2296.0,,2296,100.0,ZNE,train,manuel,MQ_BAM_20140316_061912
"bucket0$184,:3,:6001",2014-03-16T06:18:26.090000,MQ,IA2,14.80307,-61.20515,289.0,4702.0,4743.0,4702,100.0,ZNE,train,manuel,MQ_IA2_20140316_061913
"bucket0$185,:3,:6001",2014-03-16T06:20:11.050000,MQ,LAM,14.81292,-61.16314,1240.0,759.0,896.0,759,100.0,ZNE,train,manuel,MQ_LAM_20140316_062018
"bucket0$186,:3,:6001",2014-03-16T06:20:12.329900,MQ,GBM,14.799451,-61.159276,800.0,670.0,,670,100.0,ZNE,train,manuel,MQ_GBM_20140316_062019
"bucket0$187,:3,:6001",2014-03-16T06:19:57.399900,MQ,MLM,14.7846,-61.1786,370.0,2241.0,,2241,100.0,ZNE,train,manuel,MQ_MLM_20140316_062019
"bucket0$188,:3,:6001",2014-03-16T06:19:41.849900,MQ,BAM,14.8171,-61.1445,670.0,3801.0,,3801,100.0,ZNE,train,manuel,MQ_BAM_20140316_062019
"bucket0$189,:3,:6001",2014-03-16T06:19:27.210000,MQ,IA2,14.80307,-61.20515,289.0,5278.0,5354.0,5278,100.0,ZNE,train,manuel,MQ_IA2_20140316_062019
"bucket0$190,:3,:6001",2014-03-16T06:27:32.550000,MQ,LAM,14.81292,-61.16314,1240.0,3475.0,3504.0,3475,100.0,ZNE,train,manuel,MQ_LAM_20140316_062807
"bucket0$191,:3,:6001",2014-03-16T06:27:48.519900,MQ,BAM,14.8171,-61.1445,670.0,1909.0,,1909,100.0,ZNE,train,manuel,MQ_BAM_20140316_062807
"bucket0$192,:3,:6001",2014-03-16T06:27:59.069900,MQ,GBM,14.799451,-61.159276,800.0,877.0,,877,100.0,ZNE,train,manuel,MQ_GBM_20140316_062807
"bucket0$193,:3,:6001",2014-03-16T06:42:00.950000,MQ,LAM,14.81292,-61.16314,1240.0,897.0,1179.0,897,100.0,ZNE,train,manuel,MQ_LAM_20140316_064209
"bucket0$194,:3,:6001",2014-03-16T06:41:53.979900,MQ,GBM,14.799451,-61.159276,800.0,1631.0,,1631,100.0,ZNE,train,manuel,MQ_GBM_20140316_064210
"bucket0$195,:3,:6001",2014-03-16T06:41:21.539900,MQ,BAM,14.8171,-61.1445,670.0,4878.0,,4878,100.0,ZNE,train,manuel,MQ_BAM_20140316_064210
"bucket0$196,:3,:6001",2014-03-16T06:53:04.170000,MQ,LAM,14.81292,-61.16314,1240.0,3842.0,3956.0,3842,100.0,ZNE,train,manuel,MQ_LAM_20140316_065342
"bucket0$197,:3,:6001",2014-03-16T06:53:00.789900,MQ,GBM,14.799451,-61.159276,800.0,4209.0,,4209,100.0,ZNE,train,manuel,MQ_GBM_20140316_065342
"bucket0$198,:3,:6001",2014-03-16T06:53:07.150000,MQ,IA2,14.80307,-61.20515,289.0,3575.0,3740.0,3575,100.0,ZNE,train,manuel,MQ_IA2_20140316_065342
"bucket2$30,:3,:6001",2014-03-16T06:53:06.279900,MQ,BAM,14.8171,-61.1445,670.0,3697.0,,3697,100.0,ZNE,dev,manuel,MQ_BAM_20140316_065343
"bucket0$199,:3,:6001",2014-03-16T06:53:18,WI,SAM,14.84108,-61.1638,485.0,,2655.0,2655,100.0,ZNE,train,manuel,WI_SAM_20140316_065344
"bucket0$200,:3,:6001",2014-03-16T07:33:10.020000,MQ,LAM,14.81292,-61.16314,1240.0,556.0,623.0,556,100.0,ZNE,train,manuel,MQ_LAM_20140316_073315
"bucket1$31,:3,:6001",2014-03-16T07:33:06.559900,MQ,GBM,14.799451,-61.159276,800.0,917.0,,917,100.0,ZNE,test,manuel,MQ_GBM_20140316_073315
"bucket0$201,:3,:6001",2014-03-16T07:32:50.919900,MQ,BAM,14.8171,-61.1445,670.0,2499.0,,2499,100.0,ZNE,train,manuel,MQ_BAM_20140316_073315
"bucket0$202,:3,:6001",2014-03-16T07:32:40.250000,MQ,IA2,14.80307,-61.20515,289.0,3622.0,3704.0,3622,100.0,ZNE,train,manuel,MQ_IA2_20140316_073316
"bucket0$203,:3,:6001",2014-03-16T07:37:12.029900,MQ,GBM,14.799451,-61.159276,800.0,3008.0,,3008,100.0,ZNE,train,manuel,MQ_GBM_20140316_073742
"bucket2$31,:3,:6001",2014-03-16T07:37:12.019900,MQ,BAM,14.8171,-61.1445,670.0,3032.0,,3032,100.0,ZNE,dev,manuel,MQ_BAM_20140316_073742
"bucket0$204,:3,:6001",2014-03-16T07:37:31.230000,MQ,LAM,14.81292,-61.16314,1240.0,1142.0,1202.0,1142,100.0,ZNE,train,manuel,MQ_LAM_20140316_073742
"bucket0$205,:3,:6001",2014-03-16T07:37:37.100000,MQ,IA2,14.80307,-61.20515,289.0,579.0,671.0,579,100.0,ZNE,train,manuel,MQ_IA2_20140316_073742
"bucket1$32,:3,:6001",2014-03-16T07:51:36.959900,MQ,GBM,14.799451,-61.159276,800.0,2740.0,,2740,100.0,ZNE,test,manuel,MQ_GBM_20140316_075204
"bucket0$206,:3,:6001",2014-03-16T07:51:31.559900,MQ,BAM,14.8171,-61.1445,670.0,3288.0,,3288,100.0,ZNE,train,manuel,MQ_BAM_20140316_075204
"bucket0$207,:3,:6001",2014-03-16T07:51:14.390000,MQ,LAM,14.81292,-61.16314,1240.0,5065.0,5139.0,5065,100.0,ZNE,train,manuel,MQ_LAM_20140316_075205
"bucket0$208,:3,:6001",2014-03-16T08:16:01.220000,MQ,LAM,14.81292,-61.16314,1240.0,1536.0,1595.0,1536,100.0,ZNE,train,manuel,MQ_LAM_20140316_081616
"bucket0$209,:3,:6001",2014-03-16T08:16:08.049900,MQ,GBM,14.799451,-61.159276,800.0,861.0,,861,100.0,ZNE,train,manuel,MQ_GBM_20140316_081616
"bucket2$32,:3,:6001",2014-03-16T08:15:49.589900,MQ,BAM,14.8171,-61.1445,670.0,2755.0,,2755,100.0,ZNE,dev,manuel,MQ_BAM_20140316_081617
"bucket2$33,:3,:6001",2014-03-16T08:51:48.050000,MQ,LAM,14.81292,-61.16314,1240.0,2764.0,2823.0,2764,100.0,ZNE,dev,manuel,MQ_LAM_20140316_085215
"bucket0$210,:3,:6001",2014-03-16T08:52:00.269900,MQ,GBM,14.799451,-61.159276,800.0,1572.0,,1572,100.0,ZNE,train,manuel,MQ_GBM_20140316_085215
"bucket0$211,:3,:6001",2014-03-16T08:51:23.429900,MQ,BAM,14.8171,-61.1445,670.0,5263.0,,5263,100.0,ZNE,train,manuel,MQ_BAM_20140316_085216
"bucket1$33,:3,:6001",2014-03-16T08:51:30.530000,WI,SAM,14.84108,-61.1638,485.0,4608.0,,4608,100.0,ZNE,test,manuel,WI_SAM_20140316_085216
"bucket0$212,:3,:6001",2014-03-16T09:22:15.519900,MQ,BAM,14.8171,-61.1445,670.0,964.0,,964,100.0,ZNE,train,manuel,MQ_BAM_20140316_092225
"bucket0$213,:3,:6001",2014-03-16T09:21:48.810000,MQ,LAM,14.81292,-61.16314,1240.0,3635.0,3699.0,3635,100.0,ZNE,train,manuel,MQ_LAM_20140316_092225
"bucket1$34,:3,:6001",2014-03-16T09:22:08.409900,MQ,GBM,14.799451,-61.159276,800.0,1685.0,,1685,100.0,ZNE,test,manuel,MQ_GBM_20140316_092225
"bucket0$214,:3,:6001",2014-03-16T09:22:05.260000,MQ,IA2,14.80307,-61.20515,289.0,2021.0,2159.0,2021,100.0,ZNE,train,manuel,MQ_IA2_20140316_092225
"bucket0$215,:3,:6001",2014-03-16T10:17:41.850000,MQ,LAM,14.81292,-61.16314,1240.0,3152.0,,3152,100.0,ZNE,train,manuel,MQ_LAM_20140316_101813
"bucket0$216,:3,:6001",2014-03-16T10:17:53.569900,MQ,GBM,14.799451,-61.159276,800.0,2000.0,,2000,100.0,ZNE,train,manuel,MQ_GBM_20140316_101813
"bucket0$217,:3,:6001",2014-03-16T10:17:37.539900,MQ,BAM,14.8171,-61.1445,670.0,3612.0,,3612,100.0,ZNE,train,manuel,MQ_BAM_20140316_101813
"bucket0$218,:3,:6001",2014-03-16T10:27:31.820000,MQ,IA2,14.80307,-61.20515,289.0,1200.0,1397.0,1200,100.0,ZNE,train,manuel,MQ_IA2_20140316_102743
"bucket0$219,:3,:6001",2014-03-16T10:27:26.109900,MQ,GBM,14.799451,-61.159276,800.0,1815.0,,1815,100.0,ZNE,train,manuel,MQ_GBM_20140316_102744
"bucket0$220,:3,:6001",2014-03-16T10:27:02.190000,MQ,LAM,14.81292,-61.16314,1240.0,4211.0,4361.0,4211,100.0,ZNE,train,manuel,MQ_LAM_20140316_102744
"bucket0$221,:3,:6001",2014-03-16T10:27:05.109900,MQ,BAM,14.8171,-61.1445,670.0,3949.0,,3949,100.0,ZNE,train,manuel,MQ_BAM_20140316_102744
"bucket0$222,:3,:6001",2014-03-16T10:36:57.919900,MQ,BAM,14.8171,-61.1445,670.0,1901.0,,1901,100.0,ZNE,train,manuel,MQ_BAM_20140316_103716
