trace_name,trace_start_time,station_network_code,station_code,trace_p_arrival_sample,trace_s_arrival_sample,center_sample,trace_sampling_rate_hz,trace_component_order,split,name,trace_name_original
"bucket0$363,:3,:6001",2014-03-10T04:32:28.829900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140310_043258
"bucket2$41,:3,:6001",2014-03-10T04:32:28.509900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140310_043258
"bucket0$364,:3,:6001",2014-03-10T04:32:28.930000,MQ,IA2,3000,3138.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140310_043258
"bucket0$365,:3,:6001",2014-03-10T04:32:28.340000,MQ,LAM,3000,3178.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140310_043258
"bucket0$366,:3,:6001",2014-03-10T04:32:28.979900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140310_043258
"bucket0$367,:3,:6001",2014-03-10T04:32:29.260000,MQ,SAM,3000,3006.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140310_043259
"bucket0$368,:3,:6001",2014-03-10T05:28:01.199900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140310_052831
"bucket4$46,:3,:6001",2014-03-10T05:27:59.739900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140310_052829
"bucket0$369,:3,:6001",2014-03-10T05:28:04.699900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140310_052834
"bucket0$370,:3,:6001",2014-03-10T05:28:02.440000,MQ,IA2,3000,3151.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140310_052832
"bucket0$371,:3,:6001",2014-03-10T05:28:02.990000,MQ,SAM,3000,3031.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140310_052832
"bucket0$372,:3,:6001",2014-03-10T09:09:38.259900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140310_091008
"bucket4$47,:3,:6001",2014-03-10T09:09:38.809900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140310_091008
"bucket0$373,:3,:6001",2014-03-10T09:09:37.199900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140310_091007
"bucket0$374,:3,:6001",2014-03-10T09:09:38.110000,MQ,IA2,3000,3075.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140310_091008
"bucket2$42,:3,:6001",2014-03-10T09:09:36.980000,MQ,LAM,3000,,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140310_091006
"bucket0$375,:3,:6001",2014-03-10T09:09:38.470000,MQ,SAM,3000,3075.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140310_091008
"bucket0$376,:3,:6001",2014-03-10T09:38:40.259900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140310_093910
"bucket2$43,:3,:6001",2014-03-10T09:38:39.189900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140310_093909
"bucket0$377,:3,:6001",2014-03-10T09:38:40.110000,MQ,IA2,3000,3017.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140310_093910
"bucket0$378,:3,:6001",2014-03-10T09:38:39,MQ,LAM,3000,3050.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140310_093909
"bucket2$44,:3,:6001",2014-03-10T14:33:35.809900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140310_143405
"bucket0$379,:3,:6001",2014-03-10T14:33:36.299900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140310_143406
"bucket2$45,:3,:6001",2014-03-10T14:33:36.889900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140310_143406
"bucket0$380,:3,:6001",2014-03-10T14:33:35.980000,MQ,IA2,3000,3116.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140310_143405
"bucket0$381,:3,:6001",2014-03-10T14:33:36.650000,MQ,LAM,3000,3100.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140310_143406
"bucket2$46,:3,:6001",2014-03-10T21:55:56.379900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140310_215626
"bucket0$382,:3,:6001",2014-03-10T21:55:57.449900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140310_215627
"bucket0$383,:3,:6001",2014-03-10T21:55:57.259900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140310_215627
"bucket2$47,:3,:6001",2014-03-10T21:55:57.290000,MQ,IA2,3000,,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140310_215627
"bucket0$384,:3,:6001",2014-03-10T21:55:57.450000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140310_215627
"bucket0$385,:3,:6001",2014-03-10T23:16:12.829900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140310_231642
"bucket2$48,:3,:6001",2014-03-10T23:16:14.359900,MQ,CPM,3000,,3000,100.0,ZNE,dev,gold,MQ_CPM_GOLD_20140310_231644
"bucket0$386,:3,:6001",2014-03-10T23:16:13.249900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140310_231643
"bucket0$387,:3,:6001",2014-03-10T23:16:13.430000,MQ,IA2,3000,3056.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140310_231643
"bucket4$48,:3,:6001",2014-03-10T23:16:14.490000,MQ,LAM,3000,2980.0,3000,100.0,ZNE,test,gold,MQ_LAM_GOLD_20140310_231644
"bucket0$388,:3,:6001",2014-03-11T00:34:27.749900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_003457
"bucket0$389,:3,:6001",2014-03-11T00:34:28.079900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_003458
"bucket0$390,:3,:6001",2014-03-11T00:34:28.379900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140311_003458
"bucket0$391,:3,:6001",2014-03-11T00:34:28.310000,MQ,IA2,3000,3259.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_003458
"bucket0$392,:3,:6001",2014-03-11T00:34:29.940000,MQ,LAM,3000,3088.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140311_003459
"bucket2$49,:3,:6001",2014-03-11T00:34:53.559900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140311_003523
"bucket0$393,:3,:6001",2014-03-11T00:34:53.449900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_003523
"bucket0$394,:3,:6001",2014-03-11T00:34:53.639900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140311_003523
"bucket0$395,:3,:6001",2014-03-11T00:34:54.120000,MQ,IA2,3000,3056.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_003524
"bucket0$396,:3,:6001",2014-03-11T04:04:07.809900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_040437
"bucket0$397,:3,:6001",2014-03-11T04:04:07.169900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_040437
"bucket0$398,:3,:6001",2014-03-11T04:04:07.569900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140311_040437
"bucket0$399,:3,:6001",2014-03-11T04:04:07.330000,MQ,IA2,3000,3120.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_040437
"bucket0$400,:3,:6001",2014-03-11T04:04:08.130000,MQ,LAM,3000,3107.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140311_040438
"bucket4$49,:3,:6001",2014-03-11T04:04:07.520000,MQ,SAM,3000,3026.0,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140311_040437
"bucket0$401,:3,:6001",2014-03-11T05:02:41.959900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_050311
"bucket0$402,:3,:6001",2014-03-11T05:02:41.989900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_050311
"bucket0$403,:3,:6001",2014-03-11T05:02:42.109900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140311_050312
"bucket4$50,:3,:6001",2014-03-11T05:02:42.510000,MQ,IA2,3000,3147.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140311_050312
"bucket0$404,:3,:6001",2014-03-11T05:02:42.760000,MQ,LAM,3000,,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140311_050312
"bucket4$51,:3,:6001",2014-03-11T05:02:53.529900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140311_050323
"bucket4$52,:3,:6001",2014-03-11T05:02:53.939900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140311_050323
"bucket0$405,:3,:6001",2014-03-11T05:02:53.939900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140311_050323
"bucket0$406,:3,:6001",2014-03-11T05:02:53.080000,MQ,IA2,3000,3051.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_050323
"bucket2$50,:3,:6001",2014-03-11T05:02:53.880000,MQ,SAM,3000,3044.0,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140311_050323
"bucket0$407,:3,:6001",2014-03-11T06:46:17.009900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_064647
"bucket0$408,:3,:6001",2014-03-11T06:46:16.249900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_064646
"bucket2$51,:3,:6001",2014-03-11T06:46:16.749900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140311_064646
"bucket0$409,:3,:6001",2014-03-11T06:46:16.810000,MQ,IA2,3000,3191.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_064646
"bucket0$410,:3,:6001",2014-03-11T06:46:16.730000,MQ,LAM,3000,3022.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140311_064646
"bucket4$53,:3,:6001",2014-03-11T06:46:17.050000,MQ,SAM,3000,3066.0,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140311_064647
"bucket0$411,:3,:6001",2014-03-11T07:33:19.079900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_073349
"bucket0$412,:3,:6001",2014-03-11T07:33:19.029900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140311_073349
"bucket0$413,:3,:6001",2014-03-11T07:33:18.580000,MQ,LAM,3000,3011.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140311_073348
"bucket0$414,:3,:6001",2014-03-11T07:33:19.980000,MQ,SAM,3000,2981.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140311_073349
"bucket0$415,:3,:6001",2014-03-11T08:46:25.579900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_084655
"bucket0$416,:3,:6001",2014-03-11T08:46:25.010000,MQ,IA2,3000,3007.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_084655
"bucket2$52,:3,:6001",2014-03-11T08:46:23.970000,MQ,LAM,3000,3024.0,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140311_084653
"bucket0$417,:3,:6001",2014-03-11T08:46:25.440000,MQ,SAM,3000,3015.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140311_084655
"bucket0$418,:3,:6001",2014-03-11T09:02:05.939900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_090235
"bucket0$419,:3,:6001",2014-03-11T09:02:06.679900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_090236
"bucket0$420,:3,:6001",2014-03-11T09:02:05.959900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140311_090235
"bucket0$421,:3,:6001",2014-03-11T09:02:06.070000,MQ,IA2,3000,3034.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_090236
"bucket4$54,:3,:6001",2014-03-11T09:02:06.510000,MQ,SAM,3000,3017.0,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140311_090236
"bucket0$422,:3,:6001",2014-03-11T20:49:53.629900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_205023
"bucket0$423,:3,:6001",2014-03-11T20:49:52.859900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_205022
"bucket0$424,:3,:6001",2014-03-11T20:49:53.030000,MQ,IA2,3000,,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_205023
"bucket0$425,:3,:6001",2014-03-11T20:49:52.770000,MQ,LAM,3000,3145.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140311_205022
"bucket0$426,:3,:6001",2014-03-11T20:49:53.019900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140311_205023
"bucket0$427,:3,:6001",2014-03-11T20:50:09.019900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_205039
"bucket0$428,:3,:6001",2014-03-11T20:50:09.049900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140311_205039
"bucket0$429,:3,:6001",2014-03-11T20:50:08.980000,MQ,IA2,3000,3071.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_205038
"bucket2$53,:3,:6001",2014-03-11T20:50:09.290000,MQ,LAM,3000,2946.0,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140311_205039
"bucket4$55,:3,:6001",2014-03-11T20:50:09.930000,MQ,SAM,3000,,3000,100.0,ZNE,test,gold,MQ_SAM_GOLD_20140311_205039
"bucket0$430,:3,:6001",2014-03-11T23:36:03.859900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140311_233633
"bucket0$431,:3,:6001",2014-03-11T23:36:03.770000,MQ,IA2,3000,3219.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140311_233633
"bucket4$56,:3,:6001",2014-03-11T23:36:04.770000,MQ,LAM,3000,3163.0,3000,100.0,ZNE,test,gold,MQ_LAM_GOLD_20140311_233634
"bucket2$54,:3,:6001",2014-03-11T23:36:03.790000,MQ,SAM,3000,3031.0,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140311_233633
"bucket2$55,:3,:6001",2014-03-12T08:21:40.989900,MQ,BAM,3000,,3000,100.0,ZNE,dev,gold,MQ_BAM_GOLD_20140312_082210
"bucket0$432,:3,:6001",2014-03-12T08:21:41.469900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140312_082211
"bucket0$433,:3,:6001",2014-03-12T08:21:40.649900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140312_082210
"bucket0$434,:3,:6001",2014-03-12T08:21:41.120000,MQ,IA2,3000,3172.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140312_082211
"bucket0$435,:3,:6001",2014-03-12T08:21:40.990000,MQ,LAM,3000,3104.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140312_082210
"bucket0$436,:3,:6001",2014-03-12T08:21:41.610000,MQ,SAM,3000,3065.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140312_082211
"bucket0$437,:3,:6001",2014-03-12T19:57:06.149900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140312_195736
"bucket0$438,:3,:6001",2014-03-12T19:57:00.579900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140312_195730
"bucket2$56,:3,:6001",2014-03-12T19:57:05.329900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140312_195735
"bucket0$439,:3,:6001",2014-03-12T19:57:02.019900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140312_195732
"bucket0$440,:3,:6001",2014-03-12T20:03:53.979900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140312_200423
"bucket0$441,:3,:6001",2014-03-12T20:03:53.769900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140312_200423
"bucket0$442,:3,:6001",2014-03-12T20:03:54.089900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140312_200424
"bucket0$443,:3,:6001",2014-03-12T20:03:49.180000,MQ,SAM,3000,3063.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140312_200419
"bucket0$444,:3,:6001",2014-03-13T06:13:17.039900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140313_061347
"bucket0$445,:3,:6001",2014-03-13T06:13:17.689900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140313_061347
"bucket0$446,:3,:6001",2014-03-13T06:13:17.679900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140313_061347
"bucket4$57,:3,:6001",2014-03-13T06:13:17.810000,MQ,IA2,3000,3064.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140313_061347
"bucket2$57,:3,:6001",2014-03-13T06:13:17.050000,MQ,LAM,3000,,3000,100.0,ZNE,dev,gold,MQ_LAM_GOLD_20140313_061347
"bucket0$447,:3,:6001",2014-03-13T06:13:17.500000,MQ,SAM,3000,3105.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140313_061347
"bucket0$448,:3,:6001",2014-03-13T11:58:32.019900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140313_115902
"bucket4$58,:3,:6001",2014-03-13T11:58:32.499900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140313_115902
"bucket0$449,:3,:6001",2014-03-13T11:58:37.889900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140313_115907
"bucket0$450,:3,:6001",2014-03-13T11:58:33.219900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140313_115903
"bucket0$451,:3,:6001",2014-03-13T13:43:55.980000,MQ,SAM,3000,3052.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140313_134425
"bucket0$452,:3,:6001",2014-03-13T21:02:29.969900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140313_210259
"bucket0$453,:3,:6001",2014-03-13T21:02:29.629900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140313_210259
"bucket2$58,:3,:6001",2014-03-13T21:02:30.250000,MQ,IA2,3000,3011.0,3000,100.0,ZNE,dev,gold,MQ_IA2_GOLD_20140313_210300
"bucket0$454,:3,:6001",2014-03-13T21:02:32.860000,MQ,SAM,3000,3048.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140313_210302
"bucket0$455,:3,:6001",2014-03-13T22:05:18.269900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140313_220548
"bucket4$59,:3,:6001",2014-03-13T22:05:18.069900,MQ,GBM,3000,,3000,100.0,ZNE,test,gold,MQ_GBM_GOLD_20140313_220548
"bucket0$456,:3,:6001",2014-03-13T22:05:18.630000,MQ,IA2,3000,3117.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140313_220548
"bucket0$457,:3,:6001",2014-03-13T22:05:16.420000,MQ,SAM,3000,3222.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140313_220546
"bucket0$458,:3,:6001",2014-03-13T22:28:32.989900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140313_222902
"bucket0$459,:3,:6001",2014-03-13T22:28:34.349900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140313_222904
"bucket0$460,:3,:6001",2014-03-13T22:28:33.489900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140313_222903
"bucket0$461,:3,:6001",2014-03-13T22:28:33.630000,MQ,IA2,3000,3149.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140313_222903
"bucket0$462,:3,:6001",2014-03-13T22:28:33.530000,MQ,LAM,3000,3227.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140313_222903
"bucket0$463,:3,:6001",2014-03-13T22:28:33.530000,MQ,SAM,3000,3040.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140313_222903
"bucket4$60,:3,:6001",2014-03-13T22:48:07.049900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140313_224837
"bucket0$464,:3,:6001",2014-03-13T22:48:06.759900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140313_224836
"bucket0$465,:3,:6001",2014-03-13T22:48:11.100000,MQ,IA2,3000,3046.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140313_224841
"bucket0$466,:3,:6001",2014-03-13T22:48:05.960000,MQ,LAM,3000,3026.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140313_224835
"bucket0$467,:3,:6001",2014-03-13T23:46:23.899900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140313_234653
"bucket0$468,:3,:6001",2014-03-13T23:46:29.179900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140313_234659
"bucket0$469,:3,:6001",2014-03-13T23:46:23.549900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140313_234653
"bucket0$470,:3,:6001",2014-03-13T23:46:28.430000,MQ,IA2,3000,3050.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140313_234658
"bucket0$471,:3,:6001",2014-03-14T00:08:55.400000,MQ,SAM,3000,3026.0,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140314_000925
"bucket0$472,:3,:6001",2014-03-14T00:12:16.099900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140314_001246
"bucket0$473,:3,:6001",2014-03-14T00:15:32.269900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140314_001602
"bucket4$61,:3,:6001",2014-03-14T00:15:32.349900,MQ,MLM,3000,,3000,100.0,ZNE,test,gold,MQ_MLM_GOLD_20140314_001602
"bucket4$62,:3,:6001",2014-03-14T02:55:34.979900,MQ,BAM,3000,,3000,100.0,ZNE,test,gold,MQ_BAM_GOLD_20140314_025604
"bucket4$63,:3,:6001",2014-03-14T02:55:34.779900,MQ,CPM,3000,,3000,100.0,ZNE,test,gold,MQ_CPM_GOLD_20140314_025604
"bucket0$474,:3,:6001",2014-03-14T02:55:34.299900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140314_025604
"bucket0$475,:3,:6001",2014-03-14T02:55:34.780000,MQ,IA2,3000,3194.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140314_025604
"bucket0$476,:3,:6001",2014-03-14T02:55:34.189900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140314_025604
"bucket2$59,:3,:6001",2014-03-14T02:55:36.510000,MQ,SAM,3000,3056.0,3000,100.0,ZNE,dev,gold,MQ_SAM_GOLD_20140314_025606
"bucket0$477,:3,:6001",2014-03-14T02:55:52.849900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140314_025622
"bucket0$478,:3,:6001",2014-03-14T02:55:53.519900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140314_025623
"bucket0$479,:3,:6001",2014-03-14T02:55:52.979900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140314_025622
"bucket4$64,:3,:6001",2014-03-14T02:55:52.860000,MQ,IA2,3000,3090.0,3000,100.0,ZNE,test,gold,MQ_IA2_GOLD_20140314_025622
"bucket4$65,:3,:6001",2014-03-14T02:55:53.550000,MQ,LAM,3000,3162.0,3000,100.0,ZNE,test,gold,MQ_LAM_GOLD_20140314_025623
"bucket0$480,:3,:6001",2014-03-14T02:55:53.829900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140314_025623
"bucket0$481,:3,:6001",2014-03-14T02:55:53.490000,MQ,SAM,3000,,3000,100.0,ZNE,train,gold,MQ_SAM_GOLD_20140314_025623
"bucket0$482,:3,:6001",2014-03-14T03:25:23.499900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140314_032553
"bucket0$483,:3,:6001",2014-03-14T03:25:22.699900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140314_032552
"bucket0$484,:3,:6001",2014-03-14T03:25:22.169900,MQ,GBM,3000,,3000,100.0,ZNE,train,gold,MQ_GBM_GOLD_20140314_032552
"bucket0$485,:3,:6001",2014-03-14T03:25:23.670000,MQ,IA2,3000,3025.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140314_032553
"bucket0$486,:3,:6001",2014-03-14T05:28:38.589900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140314_052908
"bucket0$487,:3,:6001",2014-03-14T05:28:38.839900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140314_052908
"bucket2$60,:3,:6001",2014-03-14T05:28:38.579900,MQ,GBM,3000,,3000,100.0,ZNE,dev,gold,MQ_GBM_GOLD_20140314_052908
"bucket0$488,:3,:6001",2014-03-14T05:28:39.040000,MQ,IA2,3000,3055.0,3000,100.0,ZNE,train,gold,MQ_IA2_GOLD_20140314_052909
"bucket0$489,:3,:6001",2014-03-14T05:28:38.550000,MQ,LAM,3000,3168.0,3000,100.0,ZNE,train,gold,MQ_LAM_GOLD_20140314_052908
"bucket0$490,:3,:6001",2014-03-14T05:28:39.019900,MQ,MLM,3000,,3000,100.0,ZNE,train,gold,MQ_MLM_GOLD_20140314_052909
"bucket0$491,:3,:6001",2014-03-14T05:28:54.899900,MQ,BAM,3000,,3000,100.0,ZNE,train,gold,MQ_BAM_GOLD_20140314_052924
"bucket0$492,:3,:6001",2014-03-14T05:28:55.109900,MQ,CPM,3000,,3000,100.0,ZNE,train,gold,MQ_CPM_GOLD_20140314_052925
